timestamp,high,low,open,volumefrom,volume,close,conversionType,conversionSymbol
2021-06-29 00:00:00+00:00,36624.75,34243.82,34487.11,44215.51,1578253520.29,35901.41,direct,
2021-06-30 00:00:00+00:00,36090.37,34062.04,35901.41,39796.96,1388243727.19,35056.39,direct,
2021-07-01 00:00:00+00:00,35065.41,32757.33,35056.39,36889.93,1238732543.23,33543.11,direct,
2021-07-02 00:00:00+00:00,33968.47,32715.18,33543.11,33082.4,1102040372.36,33804.54,direct,
2021-07-03 00:00:00+00:00,34944.91,33333.05,33804.54,17319.23,595117204.83,34682.84,direct,
2021-07-04 00:00:00+00:00,35945.36,34390.95,34682.84,15950.93,563891553.21,35287.97,direct,
2021-07-05 00:00:00+00:00,35290.8,33151.51,35287.97,31526.39,1072690410.4,33702.79,direct,
2021-07-06 00:00:00+00:00,35096.65,33558.75,33702.79,32844.8,1123145329.6,34237.66,direct,
2021-07-07 00:00:00+00:00,35066.82,33807.42,34237.66,21784.2,752074468.65,33880.79,direct,
2021-07-08 00:00:00+00:00,33934.31,32108.68,33880.79,47884.76,1573967671.27,32874.01,direct,
2021-07-09 00:00:00+00:00,34076.49,32274.31,32874.01,25677.95,853165387.13,33804.2,direct,
2021-07-10 00:00:00+00:00,34253.5,33030.16,33804.2,19345.51,651899496.99,33515.13,direct,
2021-07-11 00:00:00+00:00,34595.69,33335.4,33515.13,15724.2,533337900.01,34249.3,direct,
2021-07-12 00:00:00+00:00,34658.46,32660.38,34249.3,31074.01,1039311244.06,33088.51,direct,
2021-07-13 00:00:00+00:00,33335.54,32206.14,33088.51,25562.97,837278173.94,32737.47,direct,
2021-07-14 00:00:00+00:00,33099.2,31601.99,32737.47,27262.01,883070516.73,32820.5,direct,
2021-07-15 00:00:00+00:00,33188.54,31133.75,32820.5,33647.48,1073939852.55,31867.46,direct,
2021-07-16 00:00:00+00:00,32256.94,31046.14,31867.46,25602.04,812765644.4,31401.76,direct,
2021-07-17 00:00:00+00:00,31966.25,31194.16,31401.76,27922.98,881285396.92,31546.64,direct,
2021-07-18 00:00:00+00:00,32446.17,31131.67,31546.64,25079.04,796652696.45,31806.3,direct,
2021-07-19 00:00:00+00:00,31907.17,30487.11,31806.3,38060.99,1179342118.61,30847.55,direct,
2021-07-20 00:00:00+00:00,31063.88,29320.09,30847.55,43333.42,1291958152.32,29795.55,direct,
2021-07-21 00:00:00+00:00,32814.13,29513.88,29795.55,48925.57,1538668590.41,32139.48,direct,
2021-07-22 00:00:00+00:00,32604.4,31738.48,32139.48,24409.69,785311959.3,32299.47,direct,
2021-07-23 00:00:00+00:00,33637.93,32012.62,32299.47,23478.17,765209760.41,33637.92,direct,
2021-07-24 00:00:00+00:00,34519.75,33429.09,33637.92,20217.05,686017155.75,34282.56,direct,
2021-07-25 00:00:00+00:00,35382.63,33892.36,34282.56,22685.72,781929775.48,35369.93,direct,
2021-07-26 00:00:00+00:00,40553.85,35270.24,35369.93,100269.43,3840983132.28,37269.52,direct,
2021-07-27 00:00:00+00:00,39535.5,36422.45,37269.52,58179.65,2197490232.78,39496.69,direct,
2021-07-28 00:00:00+00:00,40906.09,38809.89,39496.69,66747.14,2662886395.8,40030.01,direct,
2021-07-29 00:00:00+00:00,40633.62,39281.83,40030.01,31540.85,1257968294.92,40030.52,direct,
2021-07-30 00:00:00+00:00,42301.76,38346.18,40030.52,42436.67,1698014609.78,42231.83,direct,
2021-07-31 00:00:00+00:00,42373.59,41065.61,42231.83,25355.65,1056705603.97,41474.72,direct,
2021-08-01 00:00:00+00:00,42584.65,39471.54,41474.72,33625.25,1385907257.88,39870.76,direct,
2021-08-02 00:00:00+00:00,40446.6,38698.01,39870.76,33109.34,1308894644.03,39158.53,direct,
2021-08-03 00:00:00+00:00,39779.45,37679.22,39158.53,38225.1,1466921591.54,38189.3,direct,
2021-08-04 00:00:00+00:00,39961.11,37526.24,38189.3,34035.77,1318983897.48,39738.56,direct,
2021-08-05 00:00:00+00:00,41409.14,37330.04,39738.56,59748.14,2357831521.97,40888.18,direct,
2021-08-06 00:00:00+00:00,43363.62,39895.05,40888.18,48254.57,2009167763.65,42852.18,direct,
2021-08-07 00:00:00+00:00,44731.51,42473.57,42852.18,50446.88,2199730007.61,44617.96,direct,
2021-08-08 00:00:00+00:00,45310.33,43300.59,44617.96,39433.62,1745878741.47,43827.75,direct,
2021-08-09 00:00:00+00:00,46476.01,42818.07,43827.75,49016.22,2219734084.88,46292.61,direct,
2021-08-10 00:00:00+00:00,46707.56,44663.2,46292.61,35319.34,1609844198.85,45601.03,direct,
2021-08-11 00:00:00+00:00,46763.89,45360.51,45601.03,30818.26,1421598811.69,45556.69,direct,
2021-08-12 00:00:00+00:00,46214.21,43786.4,45556.69,35460.2,1588850342.27,44425.52,direct,
2021-08-13 00:00:00+00:00,47890.79,44260.38,44425.52,34442.64,1595718853.28,47832.93,direct,
2021-08-14 00:00:00+00:00,48136.25,46049.28,47832.93,23828.49,1120499538.82,47102.03,direct,
2021-08-15 00:00:00+00:00,47390.93,45595.22,47102.03,18032.86,836663894.85,47015.94,direct,
2021-08-16 00:00:00+00:00,48064.42,45681.1,47015.94,28459.99,1332377363.69,45927.4,direct,
2021-08-17 00:00:00+00:00,47100.97,44438.79,45927.4,37125.87,1700658063.3,44684.43,direct,
2021-08-18 00:00:00+00:00,46024.97,44240.9,44684.43,30513.78,1377529230.43,44714.54,direct,
2021-08-19 00:00:00+00:00,47044.06,43982.21,44714.54,33300.5,1511027965.43,46761.49,direct,
2021-08-20 00:00:00+00:00,49377.5,46652.0,46761.49,36326.2,1742574002.38,49336.45,direct,
2021-08-21 00:00:00+00:00,49809.82,48330.03,49336.45,22928.52,1125508731.91,48867.87,direct,
2021-08-22 00:00:00+00:00,49512.19,48119.98,48867.87,16835.81,822323898.98,49289.71,direct,
2021-08-23 00:00:00+00:00,50513.83,49048.25,49289.71,30374.33,1515250474.77,49521.06,direct,
2021-08-24 00:00:00+00:00,49859.97,47580.66,49521.06,28718.08,1399185980.56,47690.54,direct,
2021-08-25 00:00:00+00:00,49257.74,47135.07,47690.54,25061.09,1208134772.96,48996.44,direct,
2021-08-26 00:00:00+00:00,49358.2,46456.68,48996.44,34276.36,1618461768.41,46852.22,direct,
2021-08-27 00:00:00+00:00,49166.31,46376.81,46852.22,27872.76,1331637984.84,49088.1,direct,
2021-08-28 00:00:00+00:00,49306.47,48386.9,49088.1,12815.36,626553869.3,48918.9,direct,
2021-08-29 00:00:00+00:00,49653.49,47841.49,48918.9,18983.79,924625515.76,48794.26,direct,
2021-08-30 00:00:00+00:00,48878.11,46872.47,48794.26,29046.26,1392617744.31,46993.31,direct,
2021-08-31 00:00:00+00:00,48252.74,46713.72,46993.31,29947.56,1418199668.83,47159.26,direct,
2021-09-01 00:00:00+00:00,49062.05,46544.74,47159.26,31823.8,1520961266.36,48840.01,direct,
2021-09-02 00:00:00+00:00,50374.89,48632.7,48840.01,32516.15,1615790894.94,49280.77,direct,
2021-09-03 00:00:00+00:00,51056.15,48362.56,49280.77,38496.86,1926045807.12,50019.51,direct,
2021-09-04 00:00:00+00:00,50549.35,49501.12,50019.51,16795.12,839888927.54,49935.29,direct,
2021-09-05 00:00:00+00:00,51890.18,49499.28,49935.29,21382.07,1084416553.08,51784.16,direct,
2021-09-06 00:00:00+00:00,52766.16,51035.68,51784.16,25623.3,1328373298.0,52693.32,direct,
2021-09-07 00:00:00+00:00,52919.24,43904.42,52693.32,83874.09,4055873734.71,46856.31,direct,
2021-09-08 00:00:00+00:00,47362.35,44475.76,46856.31,45638.83,2105187289.07,46073.45,direct,
2021-09-09 00:00:00+00:00,47335.29,45572.3,46073.45,32273.7,1499767099.51,46392.85,direct,
2021-09-10 00:00:00+00:00,47026.67,44198.27,46392.85,35701.24,1631276774.64,44853.1,direct,
2021-09-11 00:00:00+00:00,45987.63,44741.98,44853.1,14599.26,662298068.85,45166.12,direct,
2021-09-12 00:00:00+00:00,46403.5,44765.82,45166.12,16366.41,747181260.09,46049.72,direct,
2021-09-13 00:00:00+00:00,46821.84,43511.3,46049.72,42623.67,1909473369.72,44958.56,direct,
2021-09-14 00:00:00+00:00,47263.56,44776.37,44958.56,26751.25,1237183544.6,47129.01,direct,
2021-09-15 00:00:00+00:00,48457.3,46725.15,47129.01,26904.97,1282942628.56,48148.45,direct,
2021-09-16 00:00:00+00:00,48498.51,47050.55,48148.45,25702.33,1229076140.65,47764.47,direct,
2021-09-17 00:00:00+00:00,48172.36,46770.31,47764.47,18941.92,899242093.44,47297.98,direct,
2021-09-18 00:00:00+00:00,48808.0,47066.47,47297.98,15782.18,761079785.11,48312.46,direct,
2021-09-19 00:00:00+00:00,48376.3,46864.5,48312.46,14044.93,668723282.36,47251.76,direct,
2021-09-20 00:00:00+00:00,47340.49,42552.63,47251.76,64374.41,2849781014.82,42925.46,direct,
2021-09-21 00:00:00+00:00,43625.93,39767.17,42925.46,70924.75,2972565920.07,40709.59,direct,
2021-09-22 00:00:00+00:00,44012.22,40589.07,40709.59,42391.1,1807576533.35,43576.15,direct,
2021-09-23 00:00:00+00:00,44994.17,43108.42,43576.15,34506.88,1522818255.74,44893.87,direct,
2021-09-24 00:00:00+00:00,45143.18,40807.2,44893.87,60130.03,2565373998.35,42848.41,direct,
2021-09-25 00:00:00+00:00,42992.94,41710.08,42848.41,18046.04,767641976.96,42721.91,direct,
2021-09-26 00:00:00+00:00,43928.49,40825.4,42721.91,27847.04,1187820024.18,43201.79,direct,
2021-09-27 00:00:00+00:00,44360.41,42139.24,43201.79,26251.27,1140232492.25,42187.51,direct,
2021-09-28 00:00:00+00:00,42781.24,40924.13,42187.51,31946.42,1335757058.57,41056.79,direct,
2021-09-29 00:00:00+00:00,42603.18,40790.67,41056.79,26354.27,1100252801.68,41539.43,direct,
2021-09-30 00:00:00+00:00,44106.6,41436.79,41539.43,33984.98,1469981944.79,43829.34,direct,
2021-10-01 00:00:00+00:00,48470.13,43304.82,43829.34,53577.95,2498575570.28,48164.35,direct,
2021-10-02 00:00:00+00:00,48347.69,47468.49,48164.35,16062.18,769022184.37,47669.02,direct,
2021-10-03 00:00:00+00:00,49185.34,47137.07,47669.02,18588.83,895606844.23,48234.05,direct,
2021-10-04 00:00:00+00:00,49501.21,46944.28,48234.05,34394.0,1664027525.19,49276.91,direct,
2021-10-05 00:00:00+00:00,51885.03,49087.72,49276.91,40687.89,2049372160.16,51504.27,direct,
2021-10-06 00:00:00+00:00,55656.67,50439.32,51504.27,64415.98,3444996109.53,55345.85,direct,
2021-10-07 00:00:00+00:00,55359.77,53391.93,55343.24,33806.76,1836529821.85,53797.21,direct,
2021-10-08 00:00:00+00:00,56047.91,53666.09,53796.22,29127.91,1592265868.06,53949.29,direct,
2021-10-09 00:00:00+00:00,55485.2,53696.32,53949.29,14593.95,799607238.61,54968.04,direct,
2021-10-10 00:00:00+00:00,56473.63,54131.52,54968.04,23094.98,1276001425.96,54700.24,direct,
2021-10-11 00:00:00+00:00,57825.98,54448.68,54700.24,31803.75,1805863526.52,57498.8,direct,
2021-10-12 00:00:00+00:00,57646.93,54098.22,57498.8,33966.65,1913353762.18,56010.9,direct,
2021-10-13 00:00:00+00:00,57768.98,54279.61,56010.9,34054.43,1906230334.0,57369.0,direct,
2021-10-14 00:00:00+00:00,58514.76,56854.38,57369.0,28061.61,1617497364.76,57359.21,direct,
2021-10-15 00:00:00+00:00,62889.98,56885.66,57359.21,62053.36,3737889743.83,61684.96,direct,
2021-10-16 00:00:00+00:00,62341.46,60153.79,61684.96,22943.96,1404879137.37,60877.77,direct,
2021-10-17 00:00:00+00:00,61698.1,59050.3,60877.77,23336.32,1414498881.98,61520.54,direct,
2021-10-18 00:00:00+00:00,62662.72,59925.93,61520.54,50489.09,3113486441.7,62038.16,direct,
2021-10-19 00:00:00+00:00,64468.7,61410.11,62038.16,42983.11,2706420467.09,64283.97,direct,
2021-10-20 00:00:00+00:00,66980.66,63543.7,64283.97,45364.94,2978059285.56,66021.02,direct,
2021-10-21 00:00:00+00:00,66645.73,62076.16,66021.02,62097.42,3962470063.85,62283.96,direct,
2021-10-22 00:00:00+00:00,63731.17,60017.23,62283.96,40476.42,2504718475.2,60693.59,direct,
2021-10-23 00:00:00+00:00,61733.43,59705.11,60693.59,16232.5,990360071.85,61313.09,direct,
2021-10-24 00:00:00+00:00,61481.25,59529.34,61313.09,19158.07,1158838824.68,60863.56,direct,
2021-10-25 00:00:00+00:00,63709.97,60658.35,60863.56,24693.91,1549308691.98,63089.04,direct,
2021-10-26 00:00:00+00:00,63290.04,59868.68,63089.04,28107.19,1738003094.57,60315.68,direct,
2021-10-27 00:00:00+00:00,61473.0,58128.18,60315.68,45852.35,2719093218.08,58464.42,direct,
2021-10-28 00:00:00+00:00,62252.08,58145.43,58464.42,51251.1,3090102767.38,60610.11,direct,
2021-10-29 00:00:00+00:00,62967.45,60269.97,60610.11,35214.62,2168021242.77,62282.5,direct,
2021-10-30 00:00:00+00:00,62371.52,60774.38,62282.5,15917.35,979987095.61,61891.91,direct,
2021-10-31 00:00:00+00:00,62420.57,60022.06,61891.91,19359.29,1181933822.61,61349.75,direct,
2021-11-01 00:00:00+00:00,62482.31,59554.88,61349.75,31925.65,1955088666.05,60960.98,direct,
2021-11-02 00:00:00+00:00,64283.57,60677.48,60960.98,36009.96,2260756044.28,63260.05,direct,
2021-11-03 00:00:00+00:00,63553.52,61057.89,63260.05,29618.09,1852233940.61,62929.93,direct,
2021-11-04 00:00:00+00:00,63102.86,60745.84,62929.93,23030.57,1420765190.91,61448.47,direct,
2021-11-05 00:00:00+00:00,62621.97,60789.16,61448.47,20540.56,1262030165.48,61019.66,direct,
2021-11-06 00:00:00+00:00,61594.16,60130.85,61019.66,15432.25,939530051.87,61529.76,direct,
2021-11-07 00:00:00+00:00,63309.57,61406.56,61529.76,14937.9,929571983.79,63302.78,direct,
2021-11-08 00:00:00+00:00,67755.46,63302.78,63302.78,39774.17,2614939972.01,67549.14,direct,
2021-11-09 00:00:00+00:00,68514.26,66312.42,67549.14,32745.53,2209551778.82,66939.24,direct,
2021-11-10 00:00:00+00:00,68978.64,63196.25,66939.24,50591.31,3365466815.36,64926.06,direct,
2021-11-11 00:00:00+00:00,65585.68,64130.37,64926.06,21475.67,1393819061.45,64820.8,direct,
2021-11-12 00:00:00+00:00,65466.0,62315.02,64820.8,32742.19,2090846686.0,64156.3,direct,
2021-11-13 00:00:00+00:00,64967.34,63406.98,64156.3,12719.98,815997863.99,64409.56,direct,
2021-11-14 00:00:00+00:00,65509.06,63616.33,64409.56,14680.72,947303706.23,65509.06,direct,
2021-11-15 00:00:00+00:00,66335.42,63442.58,65509.06,25263.23,1639253320.63,63614.06,direct,
2021-11-16 00:00:00+00:00,63614.53,58745.71,63614.06,61509.16,3740808475.72,60108.9,direct,
2021-11-17 00:00:00+00:00,60837.09,58566.05,60108.9,43164.9,2582737930.61,60365.6,direct,
2021-11-18 00:00:00+00:00,60964.37,56535.61,60365.6,63523.43,3718546724.95,56930.68,direct,
2021-11-19 00:00:00+00:00,58403.92,55655.03,56930.68,36833.38,2107344590.7,58136.22,direct,
2021-11-20 00:00:00+00:00,59901.9,57450.63,58136.22,16773.71,985075173.7,59769.66,direct,
2021-11-21 00:00:00+00:00,60058.65,58575.6,59769.66,14990.7,888045056.17,58700.83,direct,
2021-11-22 00:00:00+00:00,59391.98,55673.01,58700.83,41371.1,2371226089.18,56303.06,direct,
2021-11-23 00:00:00+00:00,57873.77,55485.59,56303.06,37871.22,2153848949.04,57566.6,direct,
2021-11-24 00:00:00+00:00,57740.34,55899.88,57566.6,28738.13,1630017073.7,57175.09,direct,
2021-11-25 00:00:00+00:00,59437.04,57056.64,57175.09,24221.47,1412787308.46,58966.99,direct,
2021-11-26 00:00:00+00:00,59201.95,53575.54,58966.99,60064.72,3312563227.95,53788.22,direct,
2021-11-27 00:00:00+00:00,55316.65,53668.95,53788.22,18504.73,1010585542.47,54805.03,direct,
2021-11-28 00:00:00+00:00,57475.26,53436.05,54805.03,21562.34,1186994646.57,57331.41,direct,
2021-11-29 00:00:00+00:00,58898.57,56752.37,57331.41,29291.8,1690005715.85,57839.55,direct,
2021-11-30 00:00:00+00:00,59226.33,55931.33,57839.55,41466.86,2383744473.31,56975.35,direct,
2021-12-01 00:00:00+00:00,59096.53,56505.99,56975.35,36078.24,2072824070.98,57227.97,direct,
2021-12-02 00:00:00+00:00,57409.48,55850.4,57227.97,30214.7,1712170975.38,56522.76,direct,
2021-12-03 00:00:00+00:00,57639.15,52493.23,56522.76,44903.19,2461497753.56,53663.25,direct,
2021-12-04 00:00:00+00:00,53871.2,43563.07,53663.25,89255.49,4315348557.56,49243.39,direct,
2021-12-05 00:00:00+00:00,49764.31,47840.63,49243.39,42264.26,2074283149.33,49465.5,direct,
2021-12-06 00:00:00+00:00,50986.02,47260.2,49465.5,49875.62,2437856119.9,50552.83,direct,
2021-12-07 00:00:00+00:00,51953.27,50083.33,50552.83,29306.55,1496164576.66,50633.01,direct,
2021-12-08 00:00:00+00:00,51215.6,48711.85,50633.01,25732.2,1290175070.3,50513.04,direct,
2021-12-09 00:00:00+00:00,50829.41,47347.73,50513.04,34472.44,1681556175.72,47593.85,direct,
2021-12-10 00:00:00+00:00,50047.85,46989.42,47593.85,39527.74,1905617871.17,47191.14,direct,
2021-12-11 00:00:00+00:00,49504.07,46829.85,47191.14,24394.48,1181186604.23,49398.4,direct,
2021-12-12 00:00:00+00:00,50807.75,48689.25,49398.4,21546.75,1072562349.4,50109.99,direct,
2021-12-13 00:00:00+00:00,50215.42,45800.52,50109.99,49444.13,2353893179.4,46731.03,direct,
2021-12-14 00:00:00+00:00,48665.63,46320.4,46731.03,34838.49,1646492085.28,48387.69,direct,
2021-12-15 00:00:00+00:00,49499.91,46562.1,48387.69,44270.94,2132679583.02,48885.05,direct,
2021-12-16 00:00:00+00:00,49451.4,47546.15,48885.05,26205.68,1271265804.99,47635.92,direct,
2021-12-17 00:00:00+00:00,48004.37,45505.02,47635.92,37546.89,1756062773.63,46164.14,direct,
2021-12-18 00:00:00+00:00,47356.67,45522.92,46164.14,18781.81,874187163.05,46861.62,direct,
2021-12-19 00:00:00+00:00,48286.29,46459.66,46861.62,21907.14,1035963939.83,46697.13,direct,
2021-12-20 00:00:00+00:00,47495.72,45586.49,46697.13,32678.5,1517599333.73,46913.54,direct,
2021-12-21 00:00:00+00:00,49334.04,46661.88,46913.54,31921.06,1546447524.57,48917.48,direct,
2021-12-22 00:00:00+00:00,49581.41,48460.43,48917.48,20998.03,1028434929.44,48614.97,direct,
2021-12-23 00:00:00+00:00,51382.88,48062.25,48614.97,30734.43,1525047125.27,50830.2,direct,
2021-12-24 00:00:00+00:00,51863.56,50449.36,50830.2,21669.58,1107244995.18,50840.36,direct,
2021-12-25 00:00:00+00:00,51158.56,50199.56,50840.36,11532.27,585818997.15,50431.63,direct,
2021-12-26 00:00:00+00:00,51283.7,49485.62,50431.63,14663.26,736617761.86,50790.88,direct,
2021-12-27 00:00:00+00:00,52079.46,50481.26,50790.88,21873.37,1120188136.96,50714.73,direct,
2021-12-28 00:00:00+00:00,50718.53,47317.78,50714.73,40699.4,1985905082.17,47536.39,direct,
2021-12-29 00:00:00+00:00,48145.34,46107.79,47536.39,33749.8,1599557104.64,46471.7,direct,
2021-12-30 00:00:00+00:00,47917.89,45964.28,46471.7,39311.18,1852206857.29,47129.66,direct,
2021-12-31 00:00:00+00:00,48573.22,45665.44,47129.66,34737.79,1636014399.31,46197.31,direct,
2022-01-01 00:00:00+00:00,47950.29,46196.03,46197.31,16697.92,786729972.03,47737.35,direct,
2022-01-02 00:00:00+00:00,47979.26,46666.18,47737.35,13025.66,615453426.93,47306.41,direct,
2022-01-03 00:00:00+00:00,47572.23,45707.55,47306.41,21681.38,1011309525.84,46450.79,direct,
2022-01-04 00:00:00+00:00,47529.48,45587.91,46450.79,29035.93,1349229422.84,45824.54,direct,
2022-01-05 00:00:00+00:00,47067.18,42510.86,45824.54,47769.2,2152187256.39,43432.51,direct,
2022-01-06 00:00:00+00:00,43779.23,42468.76,43432.51,36804.78,1585314774.47,43094.54,direct,
2022-01-07 00:00:00+00:00,43138.79,40750.42,43094.54,51310.46,2146452950.19,41543.79,direct,
2022-01-08 00:00:00+00:00,42306.77,40534.37,41543.79,27559.19,1143171232.86,41686.67,direct,
2022-01-09 00:00:00+00:00,42800.66,41237.13,41686.67,21486.68,901652458.82,41869.6,direct,
2022-01-10 00:00:00+00:00,42251.07,39667.6,41869.6,51976.97,2140270933.32,41832.59,direct,
2022-01-11 00:00:00+00:00,43122.32,41279.45,41832.59,36554.37,1545270650.68,42743.03,direct,
2022-01-12 00:00:00+00:00,44293.83,42471.08,42743.03,31859.05,1384575768.8,43919.67,direct,
2022-01-13 00:00:00+00:00,44442.67,42334.75,43919.67,29159.4,1263083590.1,42575.61,direct,
2022-01-14 00:00:00+00:00,43467.05,41785.44,42575.61,27290.3,1165100829.55,43089.83,direct,
2022-01-15 00:00:00+00:00,43811.94,42589.82,43089.83,14075.12,607715303.39,43088.74,direct,
2022-01-16 00:00:00+00:00,43484.21,42617.07,43088.74,12615.04,543620929.25,43100.36,direct,
2022-01-17 00:00:00+00:00,43198.05,41571.67,43100.36,20310.91,861459661.83,42224.38,direct,
2022-01-18 00:00:00+00:00,42682.77,41301.01,42224.38,26287.26,1099916846.37,42372.75,direct,
2022-01-19 00:00:00+00:00,42575.28,41144.83,42372.75,32436.62,1359832054.32,41674.8,direct,
2022-01-20 00:00:00+00:00,43513.14,40564.32,41674.8,35135.79,1482814889.83,40697.03,direct,
2022-01-21 00:00:00+00:00,41116.66,35494.42,40697.03,94195.63,3610621840.61,36469.3,direct,
2022-01-22 00:00:00+00:00,36811.86,34130.35,36469.3,68447.95,2419705021.17,35075.92,direct,
2022-01-23 00:00:00+00:00,36539.19,34648.38,35075.92,39599.36,1405386710.59,36288.15,direct,
2022-01-24 00:00:00+00:00,37469.19,32990.72,36288.15,94597.7,3289034581.3,36702.79,direct,
2022-01-25 00:00:00+00:00,37555.35,35732.05,36702.79,44562.17,1632275610.85,36975.99,direct,
2022-01-26 00:00:00+00:00,38930.36,36275.92,36975.99,57460.0,2163384356.61,36829.37,direct,
2022-01-27 00:00:00+00:00,37242.79,35543.94,36829.37,46006.99,1671118834.49,37189.85,direct,
2022-01-28 00:00:00+00:00,38021.06,36176.78,37189.85,38853.31,1439590445.61,37744.7,direct,
2022-01-29 00:00:00+00:00,38728.29,37343.45,37744.7,24097.29,913551592.58,38184.86,direct,
2022-01-30 00:00:00+00:00,38364.51,37377.53,38184.86,17354.8,658154943.17,37908.44,direct,
2022-01-31 00:00:00+00:00,38769.81,36660.7,37908.44,34716.41,1310842543.43,38494.66,direct,
2022-02-01 00:00:00+00:00,39281.06,38033.98,38494.66,32504.03,1255765239.87,38721.49,direct,
2022-02-02 00:00:00+00:00,38883.19,36650.8,38721.49,29144.5,1099971099.08,36918.19,direct,
2022-02-03 00:00:00+00:00,37411.52,36270.47,36918.19,27541.76,1012101574.73,37328.64,direct,
2022-02-04 00:00:00+00:00,41737.83,37060.18,37328.64,50443.53,1978064223.39,41590.34,direct,
2022-02-05 00:00:00+00:00,41954.24,40963.47,41590.34,22244.16,923755180.09,41418.21,direct,
2022-02-06 00:00:00+00:00,42671.81,41152.05,41418.21,14391.14,600848486.11,42412.41,direct,
2022-02-07 00:00:00+00:00,44518.11,41689.77,42412.41,42425.21,1836978530.57,43861.07,direct,
2022-02-08 00:00:00+00:00,45483.65,42704.39,43861.07,44964.2,1972336800.82,44080.12,direct,
